Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
Bolivia (Plurinat.State),All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,50,,20,,122,,185,,134,,164,,192,,476,,405,,427,,117,,41,,10,,43,,42,,8,,29,,85,,7,,19,E,0,N,1,,0,N,12,,32,,33,,3,,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Bolivia (Plurinat.State),All,Imports,Tonnes – net product weight,TPW,3375,,4683,,6037,,6595,,8351,,8721,,1009,,1425,,2246,,2288,,1390,,2022,,262,,1013,,229,,162,,505,,2719,,4437,,3417,,3505,,5486,,4795,,4884,,10876,,6710,,6474,,4720,,6206,,8084,,7971,,4869,,9574,,9026,,7681,,11023,,10840,,11041,,12251,,13814,,13945,,14578,,13722,,16594.52,,15783.42,,11646.35,
Bolivia (Plurinat.State),All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,19,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Bosnia and Herzegovina,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,76,E,60,E,300,E,519,,2756,,2681,,3096,,2562,,3060,,3256,,3340,,3090,,2504,,2098,,1753,,2344,,2395,,1980,,1800,,2907.04,,4099.93,,4143.1,
Bosnia and Herzegovina,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,218,E,1842,E,370,E,1370,E,305,E,1754,E,1116,E,6739,E,8286,E,8484,E,11227,E,12012,,16100,,17808,,13971,,13286,,13693,,13113,,12141,,11095,,10590,,10647,,11788,,11688,,12566,,11689,,12347,,15351.79,,13934.26,,14185.24,
Botswana,All,Exports,Tonnes – net product weight,TPW,0,...,10,E,5,E,17,E,7,E,32,E,23,,0,...,15,E,69,E,230,E,288,,344,,573,,158,,79,,53,,45,,51,,51,,43,,55,,51,,30,E,19,,78,,36,,109,,87,,112,,281,,342,,38,,125,,36,,59,,190,,254,,698,,884,,1281,,254,,957,E,1389.45,,523.12,,1097.16,
Botswana,All,Imports,Tonnes – net product weight,TPW,0,...,362,E,940,E,734,E,1172,E,1580,E,911,,1020,E,1195,E,995,E,1360,E,1997,,3038,,5273,,6045,,7559,,4571,,3993,,3441,,3074,,3445,,4160,,3046,,3409,E,4688,,4699,,3237,,3026,,5870,,4913,,4842,,11375,,13836,,4419,,4208,,3382,,5010,,4150,,4589,,4645,,5915,,3543,,3895,,4486.84,,5336.79,,3814.54,
Botswana,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,61,,43,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Brazil,All,Exports,Tonnes – net product weight,TPW,14664,,26263,,31370,,29753,,36773,,53052,,51290,,58224,,48485,,61501,,49349,,45158,,55951,,49847,,36455,,48602,,49521,,55082,,44269,,29134,,26992,,31515,,34986,,38085,,58493,,75690,,100593,,112867,,107185,,93759,,81663,,65242,,53437,,40973,,36309,,40531,,44897,,40980,,33271,,38664,,49744,,50952,,56617,,70624.96,,81213.22,,90620.43,
Brazil,All,Imports,Tonnes – net product weight,TPW,78899,,64722,,65878,,94824,,70669,,48983,,60243,,42958,,34221,,38446,,101335,,104327,,64081,,136782,,173393,,143642,,87392,,160757,,163891,,214603,,298189,,213429,,199339,,173978,,203601,,181344,,163381,,171882,,174060,,161129,,190382,,218360,,226936,,247584,,287865,,352869,,371388,,427849,,412903,,341502,,363716,,411436,,367392,,342898.34,,305304.54,,325539.07,
Brunei Darussalam,All,Exports,Tonnes – net product weight,TPW,58,,47,,15,,22,,10,,4,,3,,3,,1,,7,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,22,E,0,...,109,,9,,33,E,285,E,149,,92,,144,,280,,452,E,736,,568,E,298,E,379,E,535,E,730,E,1271,,1497,,1724,,1540,,892,,1299,,1505,,2345.17,,1572.35,,5201.6,
Brunei Darussalam,All,Imports,Tonnes – net product weight,TPW,2250,,1645,,1846,,1677,,2143,,2945,,2992,,3126,,3213,,3195,,2825,,3133,E,3259,E,4634,E,3337,E,2840,E,2973,E,4908,,7518,,4523,E,4399,E,9197,,8791,,5153,E,6462,E,8281,,6483,,7156,,9094,,7215,E,7694,,6617,E,6505,E,5848,E,7336,E,7729,E,10037,,14116,,12310,,9510,,10565,,10797,,12041,,13031.84,,12338.18,,15821.81,
Brunei Darussalam,All,Reexports,Tonnes – net product weight,TPW,57,,65,,36,,29,,30,,46,,28,,28,,83,,114,,91,,100,E,100,E,120,E,130,E,150,E,150,E,170,E,170,E,0,...,0,...,0,...,0,...,0,...,0,...,37,,0,...,0,...,383,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,274,,0,...,0,...,0,...
Bulgaria,All,Exports,Tonnes – net product weight,TPW,49391,,49381,,56618,,55873,,62408,,46379,,50454,,32528,,25993,,28767,,31062,,42850,,51271,,39884,,20846,,28655,,15340,E,6765,,8799,,21222,,24544,,10839,,2706,,2802,,3109,,3322,,4001,,4370,,4899,,3245,,4024,,5919,,11668,,12472,,11235,,11129,,10391,,11497,,11106,,11242,,13433,,19775,,18680,,16939.92,,14863.09,,16462.02,
Bulgaria,All,Imports,Tonnes – net product weight,TPW,13411,,20810,,29561,,33778,,22057,,30535,,52007,,34868,,19322,,25482,,19221,,25578,,20894,,17509,,3005,,2725,,6633,,4940,,14695,,14160,,8711,,21467,,25594,,21323,,20567,,21824,,22605,,28520,,28321,,31639,,35101,,27989,,41179,,41239,,35837,,36114,,34185,,35661,,35856,,41831,,44574,,48573,,46854,,47089.45,,41357.46,,44198.31,
Burkina Faso,All,Exports,Tonnes – net product weight,TPW,0,...,10,,10,,4,,0,...,11,,31,,2,,0,...,0,...,5,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,63,,54,,9,,15,,0,...,0,...,0,N,688,,1500,E,2507,,3387,,4384,,3269,,2674,,2833,,2160,,2100,,3301,,1188,,450,,77,,60.88,E,50.78,,11.3,
Burkina Faso,All,Imports,Tonnes – net product weight,TPW,938,E,1216,,1158,,1139,,1544,,1676,,2334,,2290,,1579,,2268,,3571,,5438,,7625,,6850,E,5100,E,4533,E,4100,E,3895,,7528,,7598,,8563,,10963,,5358,,13357,,12401,,7657,,8328,,8547,,11455,,22542,,25151,E,27350,,26991,,45313,,53871,,62198,,61414,,64379,,66722,,76115,,83235,,109882,,120272,,133788.57,,161265.85,,180005.39,
Burundi,All,Exports,Tonnes – net product weight,TPW,13,,5,,7,,2,,0,...,3,,0,...,0,...,10,,0,...,1,,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,1,,1,,2,,5,,2,,4,,6,,13,,6,E,8,,13,,13,,12,,11,,9,,11,,31,,158,,118,,47,,21,,1,,8,,0.94,,0.79,,18.79,
Burundi,All,Imports,Tonnes – net product weight,TPW,43,,146,,38,,168,,306,,370,,422,,461,,428,,194,,4,,14,,37,,207,E,232,E,183,E,152,E,279,,435,,28,,226,,104,,135,,139,,64,,99,,79,,112,,89,,34,,93,,36,,39,,89,,627,,1686,,2942,,3038,,3000,,2534,,2899,,2516,,2574,,3967.05,,5091.14,,4626.49,
Cabo Verde,All,Exports,Tonnes – net product weight,TPW,1467,,725,,480,,1070,,1142,,428,,3624,,2205,,1921,,1801,,2071,,3541,,1124,,2890,,1633,,163,,2268,,1762,,1964,,1268,,2787,,3001,,2162,,1238,,334,,246,,261,,62,,350,,9123,,18368,,9815,,10105,E,13576,,16193,,18014,,14398,,16834,,28696,,30638,,24775,,14701,,21142,,18820.8,,18441.87,E,13353.69,E
Cabo Verde,All,Imports,Tonnes – net product weight,TPW,248,,12,,7,,5,,4,,3,,1,,30,,29,,18,,819,,208,,85,,249,,211,,218,,241,,385,,563,,752,,595,,1895,,1036,,1037,,733,,777,,621,,621,,540,,528,,762,,686,,859,,841,,672,,797,,889,,902,,822,,771,,965,,1199,,1143,,1151.94,,854.92,E,923.47,E
Cabo Verde,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,126,,826,,463,,0,...,0,...,0,...,0,...,6013,,2733,,4660,,738,,0,...,0,...,0,...,0,...,0,...,6630,,8453,,0,...,0,...,0,...,0,...,0,...,0,...
Cambodia,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,,48,,118,,45,,179,,460,,486,,432,,34371,,32332,,27673,,23816,,24700,,36870,,40240,,44600,,43656,,38424,,52711,,56876,,47523,,53266,,30120,,24100,,25000,,30000,,35043,E,30000,E,31025,E,32000,E,31684,E,32664,E,32201,E,37007,E,41969,E,36437.27,E,38446.9,E,42810.05,E
Cambodia,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2752,E,5248,E,4376,,2427,E,2465,E,2724,E,3174,,1074,,1267,,2218,,3071,,6664,,3731,,3543,,2942,,5767,,4970,,6755,,10776,,12564,,26766,,19890,,26730,,42385,,32902,,32354.13,,32051.68,,61085.9,
Cameroon,All,Exports,Tonnes – net product weight,TPW,2887,,2875,,4258,,1581,,1783,,1434,,1800,,1987,E,3856,,7653,,6731,,10087,,3264,,1317,,2301,,393,,597,E,348,,323,,580,,1260,,669,,1836,,1189,E,437,,327,,106,,151,,72,,94,,1420,,2015,,1660,,3026,,4241,,1775,,3313,,3126,,3887,,3430,,4319,,4000,,4634.02,,3780.44,E,3372.22,E,3100.37,E
Cameroon,All,Imports,Tonnes – net product weight,TPW,10417,,14273,,13463,,16320,,20134,,28144,,32302,,34244,,44966,,62117,,84339,,65046,,67434,,64743,,60252,,24682,,59238,E,46861,,44098,,49886,,42823,,65480,,79301,,76225,,82300,,99360,,80159,,126288,,121132,,107756,,102924,,141271,,155327,,208816,,172809,,225140,,189618,,213816,,214511,,221409,,243403,,188030,,232246.41,,177318.96,E,200039.74,E,185406.98,E
Canada,All,Exports,Tonnes – net product weight,TPW,352984,,435226,,479800,,471543,,476546,,513942,,528666,,474107,,501180,,529591,,568781,,558704,,592772,,581695,,627785,,564083,,530764,,522435,,480668,,472012,,513291,,467301,,536724,,540156,,527284,,575963,,642634,,653509,,704533,,718643,,719040,,686803,,645918,,616123,,671734,,624243,,609314.5,,610820.5,,586790,,624619,,645604.5,,625844.95,,605404,,614500.5,,573354.57,,619613.95,
Canada,All,Imports,Tonnes – net product weight,TPW,71945,,88715,,83618,,84343,,103164,,99092,,87996,,100595,,117313,,117645,,133019,,153738,,154748,,178135,,173779,,179553,,203228,,277295,,357568,,426855,,453916,,439817,,449259,,489619,,523183,,571393,,541016,,496720,,484114,,469510,,478338,,468747,,466942,,484842,,501010,,520431,,528666,,501672,,521769,,511256,,548042,,536971,,525098,,547180.46,,522782.14,,587123.31,
Canada,All,Reexports,Tonnes – net product weight,TPW,2193,,1192,,2394,,1039,,2004,,1934,,1803,,3758,,4861,,4036,,6746,,5700,,4070,,5190,,5855,,7149,,10013,,0,...,0,...,0,...,0,...,47575,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,33,,0,...,0,...,9171,,11915,,10699,,9777,,8947.99,,16755.03,,14997.09,
Cayman Islands,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,500,E,1391,E,3992,E,933,E,655,E,423,E,396,E,478,E,1097,E,386,E,565,E,762,E,473,E,233,E,422,E,180,E,303,E,350,E,188,E,78,E,134,E,100,E,62,E,60,E,8,E,36,E,102,E,75,E,34,E,50,E,99,E,50,E,35,E,0,...,0,...,0,...,25,E,4,E,0,...,0,...,0,...,6.14,E,0.06,E
Cayman Islands,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,138,E,191,E,212,E,243,E,263,E,295,E,313,E,475,E,535,E,550,E,530,E,528,E,560,E,478,E,533,E,540,E,725,E,597,E,605,E,648,E,683,E,490,E,490.5,E,635,E,654,E,675,E,1090,E,1290,E,1640,E,1435,E,1460,E,1475,E,1550,E,1680,E,1485,E,1440,E,1515,E,1634.52,E,2563.3,E,3030.5,E,2671.2,,2463.66,
Central African Republic,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,7,,0,...,0,...,22,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,81,,85,E,85,E,104.02,E,89,E
Central African Republic,All,Imports,Tonnes – net product weight,TPW,654,,556,,316,,211,,361,,23,,0,...,294,,91,,621,,880,,900,E,930,E,1012,,863,,349,,329,,408,,333,,229,,234,,566,,357,,747,,591,,570,,501,,1460,,1581,,1741,,1625,E,3010,,2568,,3679,,5354,,5198,,5387,,4954,,5546,,6057,,5523,,6640,,5590.74,,9956.9,,8280.45,,10702.45,E
Chad,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,E,2,E,0,...,0,...,0,...,13,,0,...,290,,45,,40,E,51,E,52,E,56,E,66,E,66,E,61,E,60,E,58,E,60,E,88,E,67.42,E,60,E
Chad,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,602,,359,,1520,,612,E,0,...,5,E,1,E,32,E,468,E,562,E,83,,113,,1201,,380,,446,,558,E,434,E,434,E,716,E,730,E,1118,E,389,E,416,E,459,E,474,E,831.37,E,805.57,E,566.83,E
Chile,All,Exports,Tonnes – net product weight,TPW,230529,,255799,,355424,,479025,,617635,,594260,,932785,,842859,,951297,,1312609,,1290813,,1300072,,1144212,,1597144,,1296806,,1324077,,1362729,,1283282,,1633274,,1787547,,1517749,,1393613,,1045922,,1116553,,1109041,,1370796,,1225853,,1251783,,1308995,,1584188,,1384829,,1406325,,1348735,,1430103,,983020,,1169828,,1253627,,1242281,,1333989,,1230251,,1174984,,1232901,,1385954,,1359769.37,,1564166.11,,1498610.1,
Chile,All,Imports,Tonnes – net product weight,TPW,459,,929,,1782,,1150,E,3751,,3960,,2969,,1521,,979,,651,,103,,737,,436,,1928,,8374,,7681,,17274,,15052,,12540,,15936,,27572,,25519,,25667,,71228,,108181,,87088,,54740,,118084,,158231,,98164,,153822,,177808,,160253,,78247,,157942,,195330,,191181,,166855,,190522,,195953,,144516,,169083,,185299,,171107.74,,184032.6,,160300.87,
China,All,Exports,Tonnes – net product weight,TPW,72000,E,68500,E,68000,E,80000,E,89500,E,100000,E,95500,E,96000,E,115200,E,117300,E,177300,E,227550,,276524,,307226,,369965,,380293,,470699,,500958,,666236,,721155,,787430,,910467,,991149,,1331209,,1515493,,1928966,,2057424,,2082080,,2396521,,2544577,,2989656,,3035682,,2948613,,2936417,,3566327,,3992877,,3747614,,3896453,,4097809,,3999296,,4173900,,4274503,,4250354,,4198983.93,,3746060.66,,3727529.4,
China,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,154726,E,258562,E,277447,E,305676,,575073,,655915,,365439,,783703,,1032381,,936371,,1265644,,1342461,,1386166,,1508914,,1137347,,1304828,,2514321,,2280412,,2483798,,2324492,,2976970,,3650577,,3313111,,3453182,,3873215,,3726985,,3805651,,4229668,,4110160,,4155143,,4279265,,4073239,,4019939,,4875918,,5208261,,6247032.85,,5651778.87,,5735075.24,
"China, Hong Kong SAR",All,Exports,Tonnes – net product weight,TPW,31582,,38365,,43624,,53252,,68758,,59988,,60887,,67244,,70003,,73645,,74420,,79671,,89390,,100777,,97690,,93050,,94197,,90462,,94410,,103763,,113183,,148294,,101757,,65895,,63057,E,56451,E,56705,E,50263,E,56283,E,55171,E,54269,E,51214,E,52452,E,53540,E,58193,,61160,E,61215,E,63122,E,59770,E,58130,E,57648,E,150562,,136999,,131785.87,,97823.8,,109513.82,
"China, Hong Kong SAR",All,Imports,Tonnes – net product weight,TPW,86724,,84377,,89437,,100959,,107865,,107623,,146500,,142685,,140540,,151156,,186863,,206877,,255852,,264852,,310575,,346942,,356290,,321455,,343389,,342657,,340121,,332610,,278194,,286015,,332408,,352491,,363593,,360790,,369105,,350867,,373388,,363494,,323345,,343709,,396649,,404100,,423357,,455047,,449995,,447281,,407367,,379633,,379941,,355742.35,,333236.44,,371179.02,
"China, Hong Kong SAR",All,Reexports,Tonnes – net product weight,TPW,11456,,9939,,12103,,16049,,17385,,20408,,39718,,30891,,38217,,48365,,79970,,83909,,127876,,143008,,157318,,168316,,172448,,143647,,158845,,136768,,105764,,72351,,67951,,83371,,105872,,118711,,119747,,127149,,119879,,107940,,119525,,136586,,93655,,88733,,126943,,127870,,144633,,232269,,197243,,92691,,82904,,0,...,0,...,0,...,0,...,0,...
"China, Macao SAR",All,Exports,Tonnes – net product weight,TPW,7428,,6162,,8594,,5217,,3693,,2453,,4511,,5343,,7988,,7910,,8477,,9135,,6565,,4984,,4901,,4295,,3054,,3189,,1839,,933,,739,,663,,457,,341,,318,,280,,266,,195,,679,,818,,1185,,641,,663,,1833,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13,,31,,36,,30.23,,0,...
"China, Macao SAR",All,Imports,Tonnes – net product weight,TPW,3980,,3506,,4051,,4391,,4945,,5545,,4641,,5913,,7869,,7135,,8884,,11005,,10092,,10211,,11552,,11617,,10375,,11178,,11017,,11599,,11426,,12139,,12265,,10527,,11057,,13727,,16257,,20728,,19813,,20151,,21636,,22289,,21766,,22002,,22037,,22345,,21406,,21683,,25329,,26134,,24379,,26183,,28443,,31264.64,,26914.84,,29387.51,
"China, Macao SAR",All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,143,,42,,208,,373,,399,,478,,681,,509,,675,,817,,1087,,636,,657,,915,,212,,111,,86,,204,E,151,,152,,63,E,68,E,0,...,0,...,0,...,52.35,
Colombia,All,Exports,Tonnes – net product weight,TPW,3520,,3351,,2948,,2402,,2999,,3951,,4188,,3575,,3671,,6227,E,6938,E,7271,E,19794,,34011,,47045,,78127,,76880,E,65046,,93183,,89318,,76911,,75478,,75130,,81622,,92823,,79567,,72624,,67441,,76431,,77121,,66179,,72559,,90573,,79852,,60314,,65428,,60061,,56165,,66815,,53631,,49390,,36842,,41450,,42037.37,,39601.88,,41305.63,
Colombia,All,Imports,Tonnes – net product weight,TPW,52129,,46471,,66032,,113436,,93065,,99207,,111871,,65907,,120704,,80866,,84318,,49716,,66267,,37410,,72667,,91490,,65644,,100815,,132002,,129584,,109182,,110552,,95008,,74774,,108330,,94443,,88937,,94874,,116060,,130184,,128581,,124106,,130676,,123140,,125201,,131805,,141779,,167384,,178535,,166928,,166691,,147361,,164846,,169830.56,,181395.9,,198074.73,
Comoros,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,14,,16,,11,,10,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,54,,304,,73,,64,E,0,...,1,,0,...,0,...,1,,2,,0,N,0,...,0,...,0,N,0,...,0,N,0,...,1,,0,...,0,...,0,...,4,,2,,0,...,0,...,114.5,E,1.01,E
Comoros,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,254,,256,,151,,362,,86,,199,,207,E,270,E,341,E,343,E,350,E,334,E,505,E,460,E,404,,290,,226,,270,,228,,454,,277,,283,,358,,300,,259,,294,,251,,2763,,519,,835,,452,,611,,456,,684,E,560,E,1655,,1123,,1722,,2452.69,,2991.28,,2366.6,
Congo,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,30,,635,,850,,60,,20,,9,,24,,69,,24,,26,,15,,1,,1,,0,...,8,,841,,1058,,1018,,972,,1033,,538,E,40,E,44,E,267,E,620,E,734,E,864,E,252,,574,E,117,,29,E,150,,148,,23,E,153,,211,,175,,190,E,6567,,15019.4,,4931,,11359.49,,7596.79,,5501.24,
Congo,All,Imports,Tonnes – net product weight,TPW,5131,,7255,,11563,,14675,,12901,,11260,,14510,,19341,,31749,,35764,,35175,,34432,,29700,,26118,,26417,E,25124,,29992,,28351,,23493,,13384,,16896,,15166,E,12472,E,11205,E,10783,E,17675,E,9951,E,7639,E,13045,E,11954,,9313,E,7138,E,25345,,23119,,9384,,16646,,16287,,28389,,39685,,21607,E,34266,,48601,,39034,,45779.24,,43939.64,,52789.29,
Congo,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,500,E,1300,E,1300,E,1300,E,3000,E,2400,E,1800,E,1100,E,910,E,1400,E,1300,E,1900,E,2400,E,2900,E,2200,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
"Congo, Dem. Rep. of the",All,Exports,Tonnes – net product weight,TPW,0,...,0,...,12,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,31,E,53,E,33,E,2,E,5,E,19,E,18,E,3,E,9,E,6,E,1,E,0,...,0,...,0,...,87,E,266,E,116,E,125,E,608,E,160,E,6.98,,6.64,,66.81,,60.67,,45.02,,264.92,E,248.52,
"Congo, Dem. Rep. of the",All,Imports,Tonnes – net product weight,TPW,43439,,26874,,22550,,25000,E,37000,E,57133,,40518,,60489,,57603,,112707,,119671,,89591,,89194,,86785,,76700,,83978,,78837,,132818,,69225,,85956,,104478,,84360,,110385,,83113,E,61584,,70350,E,66851,E,64241,E,66379,E,67526,E,71686,E,74507,E,71705,E,71839,E,77615,E,85832,E,91705,E,96016,E,108488,E,185434.7,,156611.45,,117831.1,,116290.67,,101383.19,E,88518.13,E,89935.54,E
"Congo, Dem. Rep. of the",All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3.5,,0,...,0,...,2.3,,3.15,,0.44,,1.21,
Cook Islands,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13,,9,,102,,411,E,97,E,24,E,17,,8,,14,,6,,631,,772,,464,,1321,,740,,1473,E,1500,E,1150,E,1300,E,1140,E,1777,E,3098,E,4583,E,4338,E,4798,E,3170,E,3500,E,2934.22,E,3250.26,E,3070.03,E
Cook Islands,All,Imports,Tonnes – net product weight,TPW,250,E,350,E,210,E,220,E,190,E,240,E,146,E,273,E,202,E,199,E,96,E,167,E,122,E,180,E,240,E,217,,225,E,215,E,230,E,190,E,186,E,95,E,133,,133,,163,E,81,,41,,411,,170,,230,,169,,235,,216,E,131,E,162,E,115,E,186,E,198,E,347,E,353,E,206,E,228,E,247.01,E,273.66,E,153.69,E,208.53,E
Costa Rica,All,Exports,Tonnes – net product weight,TPW,2556,,2810,,2159,,5471,,2995,,4021,,4665,,4439,,6006,,7671,E,9206,,10348,,12385,,15262,,21620,,16173,,13857,,14508,,21912,,25647,,41138,,41044,,37166,,35100,,33341,,44564,,47317,,40378,,32821,,34469,,28380,,25456,,28773,,24835,,21459,,26386,,28104,,28429,,26230,,24419,,21774,,22517,,24976,,23342.54,,23510.26,,20548.1,
Costa Rica,All,Imports,Tonnes – net product weight,TPW,2451,,2614,,1939,,4012,,7372,,1755,,1620,,4451,,7468,,7747,,5042,,9533,,8878,,12794,,14786,,13867,,16476,,14809,,28831,,23132,,25183,,36201,,28085,,24870,,19792,,24319,,30477,,26854,,27392,,25626,,26479,,23808,,29614,,29650,,26278,,40599,,32538,,34181,,57968,,55279,,44248,,48716,,44805,,41944.77,,42510.93,,37475.57,
Croatia,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,23390,,25963,,20448,,16177,,18046,,22100,,19073,,17521,,18130,,21471,,22009,,22585,,23059,,24084,,29051,,30582,,29444,,32825,,34021,,38493,,33206,,34907,,49264,,54825,,55304,,54792,,56938,,58145.15,,60749.28,,68507.52,
Croatia,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,21415,,24271,,23214,,28632,,23872,,31794,,25998,,25929,,36362,,64033,,75137,,70823,,51361,,64108,,59154,,52199,,56459,,48798,,43251,,39334,,38269,,34836,,43782,,46817,,48041,,49138,,53593,,56572.41,,57732.47,,61094.79,
Cuba,All,Exports,Tonnes – net product weight,TPW,16835,,21093,,38252,,39402,,45570,,28480,,25427,,33320,,25759,,34822,,38202,,23903,,24622,,21593,,17385,,15094,,9202,,7382,,9914,,12414,,11927,,9591,,8163,,8176,,7699,,6877,,8784,,6283,,10292,,6741,,7245,,7115,,6111,,5904,,5710,,4372,E,3649,E,3842,E,3553,E,5596,E,7272.07,E,8913.2,E,7611.34,E,7382.36,E,5626.74,E,6228.57,E
Cuba,All,Imports,Tonnes – net product weight,TPW,75700,,76329,,102944,,91405,,129335,,127775,,57358,,67686,,42425,,70079,,72670,,75493,,74141,,43324,,42539,,14676,,32672,,52366,,45610,,53370,,35641,,28398,,35783,,23223,,35082,,33998,,22525,,37741,,54672,,43770,,22738,,35793,,41753,,28107,,13362,,14145,E,11212,E,10369,E,13045,E,16181,E,16228,E,14735,E,18189,E,22433.26,E,8790.89,E,4150.09,E
