Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
Bosnia and Herzegovina,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,436,E,4630,E,541,E,2942,E,693,E,5391,E,3496,E,9788,E,11562,E,15668,E,19899,E,20238,,22969,,32425,,30551,,34218,,39693,,36697,,33756,,34421,,35194,,35814,,39660,,32293,,36175,,35892,,41927,,46507.98,,42992.38,,48486.96,
Botswana,All,Exports,Value (USD 1000),USD (1000),0,...,30,,7,,31,,25,,77,,58,,0,...,55,,217,,630,,839,,925,,719,,394,,166,,126,,31,,11,,32,,92,,104,,77,,54,E,35,,65,,65,,114,,64,,220,,363,,96,,31,,284,,134,,192,,458,,523,,381,,1413,,1187,,453,,1768,,1566.84,,1043.58,,2528.16,
Botswana,All,Imports,Value (USD 1000),USD (1000),0,...,790,,1165,,1041,,1639,,2044,,1701,,1773,E,2059,,1719,,2336,,3033,,3558,,4753,,5268,,6709,,7098,,5599,,5222,,5960,,5082,,6420,,5214,,5121,E,11300,,4891,,4259,,6969,,8520,,8036,,7062,,10208,,12711,,9369,,13105,,11234,,13394,,11601,,13933,,11223,,10842,,10263,,11879,,13923.78,,15959.07,,13931.41,
Botswana,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,152,,52,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Brazil,All,Exports,Value (USD 1000),USD (1000),53888,,74300,,96834,,145454,,132759,,155859,,161600,,137290,,179316,,174275,,153333,,180099,,187671,,130167,,141037,,158683,,172289,,193402,,180465,,161633,,135726,,128096,,124741,,140351,,242035,,287046,,346831,,423403,,432115,,409456,,374441,,320069,,282766,,209921,,232903,,242543,,221607,,225879,,208600,,223359,,244236,,253989,,277007,,329623.72,,286356.48,,398417.82,
Brazil,All,Imports,Value (USD 1000),USD (1000),52141,,54167,,71465,,106450,,89647,,68083,,77305,,43162,,40699,,47790,,130528,,128636,,82171,,186228,,195154,,193452,,133873,,201136,,263092,,400461,,481824,,488074,,458491,,293108,,328132,,270522,,225135,,216779,,282931,,309902,,477847,,572901,,695211,,727815,,1064325,,1271980,,1253918,,1480923,,1571972,,1222328,,1193859,,1416792,,1374772,,1306810.87,,969371.77,,1271334.33,
Brunei Darussalam,All,Exports,Value (USD 1000),USD (1000),110,,133,,49,,101,,33,,17,,11,,7,,5,,11,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,99,E,29,E,80,,231,,184,E,296,E,334,,459,,706,,1119,,3053,E,5305,,5038,E,2477,E,1613,E,1797,E,1701,E,2435,,4311,,4146,,3342,,3057,,5819,,4169,,6171.65,,7430.72,,29543,
Brunei Darussalam,All,Imports,Value (USD 1000),USD (1000),2110,,2252,,2704,,2790,,4113,,5115,,6379,,6799,,7014,,6154,,7230,,6420,E,7404,E,10779,E,7160,E,6780,E,6550,E,12342,,20387,,8120,E,7979,E,24101,,16877,,11596,E,15239,E,13379,,13136,,11847,,15527,,17316,E,25813,,20987,E,20054,E,20374,E,27641,E,32700,E,42875,,51417,,46034,,40776,,39853,,43624,,49136,,51069.83,,50021.43,,62862.78,
Brunei Darussalam,All,Reexports,Value (USD 1000),USD (1000),68,,62,,47,,39,,44,,65,,51,,69,,137,,215,,246,,275,E,300,E,350,E,380,E,440,E,450,E,510,E,520,E,0,...,0,...,0,...,0,...,0,...,0,...,348,,0,...,0,...,537,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3966,,0,...,0,...,0,...
Bulgaria,All,Exports,Value (USD 1000),USD (1000),18400,E,15700,E,20900,E,24000,E,27800,E,21400,E,23600,E,16125,E,13390,E,15043,E,21154,E,30758,E,27720,E,25143,E,15056,,15426,,10230,E,8009,,12175,,21731,,26426,,11434,,6550,,8018,,7224,,7488,,5852,,8637,,10737,,10722,,16786,,18021,,24746,,25347,,33537,,34661,,34399,,40731,,45885,,49019,,67199,,88446,,88647,,85707.93,,80247.61,,94863.22,
Bulgaria,All,Imports,Value (USD 1000),USD (1000),7110,E,11510,E,12810,E,15330,E,14450,E,18560,E,19580,E,16535,E,9200,E,11300,E,8785,E,11675,E,11475,E,7260,E,2486,,1396,E,7023,,5333,,10049,,11402,,10398,,15882,,21835,,13085,,11543,,15295,,15455,,21318,,21917,,29133,,38483,,41670,,74765,,72060,,71054,,81633,,76546,,90734,,96546,,99885,,106782,,120684,,125705,,128586.5,,117358.78,,143991.22,
Burkina Faso,All,Exports,Value (USD 1000),USD (1000),4,,7,,8,,1,,0,...,7,,10,,1,,0,...,0,...,5,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,24,,14,,3,,11,,0,...,0,...,0,N,224,,450,E,801,,1159,,1025,,655,,625,,756,,650,,626,,838,,300,,269,,102,,65.4,E,55.81,,64.85,E
Burkina Faso,All,Imports,Value (USD 1000),USD (1000),911,E,935,,1344,,1210,,2741,,1828,,2045,,1897,,1428,,1043,,2824,,4047,,5378,,5120,E,5522,E,4975,E,4450,E,4292,E,4986,,4566,,5218,,4727,,1078,,2029,,1381,,716,,774,,1151,,1877,,3872,,4890,E,5768,,6486,,9083,,9087,,10004,,10661,,10732,,11579,,11139,,12086,,14807,,17393,,19291.13,,24401.74,,28832.6,
Burundi,All,Exports,Value (USD 1000),USD (1000),125,,85,,99,,119,,0,...,91,,0,...,0,...,159,,0,...,201,,301,,264,,328,,301,,279,,267,,243,,230,,297,,122,,172,,206,,153,,132,,183,,163,,137,,162,,173,,214,,228,,207,,226,,184,,217,,180,,320,,324,,215,,122,,2,,11,,2.5,,1.21,,17.14,
Burundi,All,Imports,Value (USD 1000),USD (1000),69,,253,,56,,212,,602,,600,,607,,571,,622,,274,,24,,19,,18,,237,E,323,E,257,E,218,E,723,,906,,21,,411,,169,,48,,79,,55,,98,,116,,70,,125,,37,,138,,41,,36,,161,,435,,1372,,2275,,2485,,2026,,1725,,1930,,1776,,1833,,3100.91,,4118.47,,3576.05,
Cabo Verde,All,Exports,Value (USD 1000),USD (1000),659,,701,,552,,1173,,2048,,612,,2884,,2299,,1986,,1805,,2487,,4460,,1600,,4836,,2749,,1461,,3024,,2412,,2398,,2093,,2866,,3098,,1987,,1851,,838,,298,,501,,493,,1243,,7159,,11301,,7009,,8094,E,25729,,37519,,56050,,44545,,58281,,68137,,57001,,49546,,37559,,61773,,49291.86,,44960.87,,53775.42,E
Cabo Verde,All,Imports,Value (USD 1000),USD (1000),164,,11,,10,,9,,8,,9,,6,,39,,27,,29,,170,,147,,115,,264,,280,,299,,313,,407,,520,,923,,688,,2157,,1260,,939,,617,,905,,766,,958,,927,,1117,,1691,,1977,,3295,,3029,,2361,,3694,,3823,,4511,,4218,,3600,,5211,,6271,,7396,,7532.72,,5471.67,E,4982.51,E
Cabo Verde,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,575,,740,,478,,0,...,0,...,0,...,0,...,3963,,1857,,4281,,1223,,0,...,0,...,0,...,0,...,0,...,16522,,19966,,0,...,0,...,0,...,0,...,0,...,0,...
Cambodia,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,19,E,45,E,18,E,75,E,190,E,200,E,200,E,15607,E,20358,E,18378,E,15106,E,15611,E,23126,E,39546,E,34935,E,34469,E,32114,E,36284,E,37816,E,42400,E,48551,E,26835,E,23285,E,24679,E,30362,E,40011,E,60000,E,61020,E,62500,E,63900,E,66046,E,65442,E,75361,E,85306,E,73302.14,E,75848.32,E,88933.8,E
Cambodia,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3168,E,7017,E,6328,,3365,E,2439,E,2798,E,2724,,467,,586,,3090,,3225,,9602,,4206,,3494,,2793,,4940,,4308,,5597,,11576,,14148,,26667,,16673,,20023,,28127,,25562,,31756.27,,32871,,44604.5,
Cameroon,All,Exports,Value (USD 1000),USD (1000),3655,,4202,,3662,,1237,,3972,,1151,,1576,,1901,,2670,,3333,,3190,,7005,,7107,,7746,E,8724,,2265,,2300,E,1145,,986,,1907,,1420,,1393,,2604,,1543,,938,,365,,129,,315,,51,,102,,897,,1390,,1357,,2190,,2859,,1262,,2412,,2153,,2611,,1967,,2656,E,2817,,3319.72,,3214.2,E,4075.63,E,3026.23,E
Cameroon,All,Imports,Value (USD 1000),USD (1000),4536,,5327,,6779,E,9276,E,11028,E,17164,E,17505,E,21130,E,21236,E,24675,,38359,,41210,,49266,,46562,,53833,,22291,,26460,E,37638,,19809,,27288,,19254,,31377,,35600,,29595,,27740,,29365,,23938,,37780,,45212,,63846,,77428,,126709,,178148,,243357,,188210,,323828,,249615,,301842,,306252,,295024,,289002,,206324,,286897.52,,229302.19,E,245014.41,E,239086.02,E
Canada,All,Exports,Value (USD 1000),USD (1000),604232,,757325,,982620,,1111171,,1082397,,1252113,,1292928,,1261469,,1256507,,1343496,,1732873,,2066936,,2186706,,2032387,,2256088,,2153493,,2065445,,2068014,,2210098,,2327286,,2306452,,2168150,,2279240,,2631777,,2835295,,2812348,,3061186,,3317675,,3506676,,3614782,,3682836,,3732408,,3729834,,3262738,,3875003,,4224530,,4249776,,4391103,,4560256,,4659554,,4947013,,5295436,,5345335,,5612642.01,,4797027.86,,6983528.78,
Canada,All,Imports,Value (USD 1000),USD (1000),183631,,205843,,216644,,267078,,301589,,298680,,281406,,335268,,373051,,355939,,433087,,511901,,593327,,659238,,630829,,686403,,698952,,835849,,935379,,1053802,,1179385,,1146096,,1215840,,1359618,,1409613,,1393472,,1375972,,1450317,,1568677,,1691839,,1843606,,2026113,,2084767,,2047122,,2296519,,2692112,,2735055,,2870892,,3025124,,2740026,,2862996,,2984658,,3072401,,3234801.62,,2967681.58,,3683352.9,
Canada,All,Reexports,Value (USD 1000),USD (1000),4980,,4326,,6447,,3579,,12092,,8696,,6723,,15818,,15337,,15752,,18936,,25234,,19733,,18786,,27743,,24467,,30059,,0,...,0,...,0,...,0,...,113640,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,82497,,98698,,97840,,111501,,101512.88,,129428.47,,136369.47,
Cayman Islands,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,4680,E,5770,E,11230,E,8920,E,6880,E,5690,E,4310,E,6120,E,17000,E,4590,E,9355,E,12820,E,11040,E,5185,E,7320,E,1680,E,1754,E,1198,E,879,E,218,E,193,E,180,E,94,E,108,E,50,E,213,E,196,E,397,E,77,E,130,E,446,E,202,E,155,E,0,...,3,E,5,E,185,E,71,E,0,...,1,E,0,...,24.29,E,0.06,E
Cayman Islands,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,765,,1102,,1220,E,1340,E,1455,E,1625,E,1758,E,2655,E,3142,E,3110,E,2994,E,3213,,3361,,2913,,3147,,3286.8,,4292.4,,3700,E,3850,E,4200,E,4558.8,,3409.2,,3493.2,,4522.8,,4731.6,,4864.8,,7920,,8922,,11420.4,,10477.2,,10533.6,,11068.8,,11602.8,,12688.8,,12054,,11809.2,,12134.4,,13393.98,,16693.16,,18897.33,,14934.67,,14825.77,
Central African Republic,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,16,,0,...,0,...,40,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,393,,410,E,425,E,508.83,E,445,E
Central African Republic,All,Imports,Value (USD 1000),USD (1000),546,,597,,487,,343,,733,,99,,0,...,401,,173,,635,,1504,,1615,E,1231,E,1422,,1937,,1110,,972,,1074,,507,,302,,161,,628,,174,,503,,234,,271,,353,,1075,,1104,,1086,,1317,E,1750,,1999,,2958,,4033,,3104,,3020,,2609,,5704,,7280,,3686,,5970,,4158.51,,5971.7,,5214.82,,7462.49,E
Chad,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,1,E,0,...,0,...,9,,0,...,263,,35,,30,E,49,E,43,E,67,E,53,E,54,E,45,E,48,E,46,E,50,E,134.68,E,53.48,E,50.03,E
Chad,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1548,,940,,4399,,1165,E,0,...,28,E,5,E,71,E,763,E,1125,E,215,,198,,683,,517,,280,,604,E,840,E,708,E,1120,E,1175,E,1831,E,843,E,1343,E,1345,E,1746,E,2650.71,E,2152.02,E,1267.57,E
Chile,All,Exports,Value (USD 1000),USD (1000),100761,,124229,,172510,,225196,,322982,,326551,,386335,,419027,,419364,,437132,,514677,,632437,,804744,,899947,,885074,,1084598,,1265820,,1138189,,1378560,,1770918,,1768410,,1853272,,1650369,,1763102,,1858390,,2006707,,1922057,,2194757,,2564538,,3042750,,3638936,,3774414,,4026806,,3702645,,3510784,,4630913,,4489928,,5173331,,6047557,,4963976,,5292426,,6161316,,6932195,,6675177.1,,6057604.74,,6907982.62,
Chile,All,Imports,Value (USD 1000),USD (1000),2006,,1500,,2368,,1583,,4914,,5884,,4529,,2300,,1600,,800,,200,,1400,,1070,,4400,,13280,,15649,,28329,,25563,,35810,,52452,,50588,,46923,,45851,,65415,,58527,,64507,,47028,,86141,,127805,,99826,,176379,,204690,,284201,,132490,,278692,,396203,,402489,,437915,,461645,,455039,,345527,,401990,,451439,,405460.11,,441375.35,,479625.4,
China,All,Exports,Value (USD 1000),USD (1000),126500,E,118000,E,182500,E,240500,E,263000,E,288500,E,267000,E,267000,E,290519,E,267916,E,494794,E,721185,,969058,,1039516,,1302533,,1184881,,1562513,,1545840,,2388556,,2926479,,2955499,,3045439,,2744392,,3064160,,3706339,,4106214,,4600704,,5362366,,6779909,,7674305,,9150328,,9450995,,10356951,,10473061,,13475208,,17228927,,18444831,,19710552,,21191537,,19924138,,20323122,,20701805,,21856930,,20256428.66,,18651325.3,,21447337.61,
China,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,71196,E,95390,E,112646,E,144281,,333251,,359498,,224460,,464783,,712150,,607355,,866219,,957379,,1200992,,1202099,,1011028,,1146031,,1820699,,1816022,,2226628,,2426254,,3167656,,4031009,,4188548,,4585381,,5256087,,5102345,,6342604,,7797598,,7695049,,8362626,,8890462,,8722361,,9055258,,11027653,,14692233,,18340890.79,,15219789.22,,17664764.07,
"China, Hong Kong SAR",All,Exports,Value (USD 1000),USD (1000),76225,,88883,,92546,,103262,,92538,,97082,,101544,,93958,,86050,,82855,,112324,,129178,,149460,,151371,,144968,,154588,,148781,,155718,,170856,,189323,,216722,,300117,,141088,,88887,,97743,,73018,E,72015,E,63493,E,77235,,74608,,75398,,67508,,70858,,74027,,79671,,86463,,93887,,99463,,91698,,91302,,91134,,782786,,773349,,740466.98,,475352.78,,539720.61,
"China, Hong Kong SAR",All,Imports,Value (USD 1000),USD (1000),182459,,215346,,254876,,309811,,361434,,361504,,469351,,439507,,439621,,471609,,624726,,794280,,1030588,,988063,,1112127,,1232267,,1398728,,1377174,,1652348,,1861022,,1954760,,2117506,,1631323,,1615169,,1972035,,1786497,,1788019,,1775146,,1930169,,1903977,,2059757,,2247293,,2429061,,2562040,,3069839,,3546356,,3669103,,3811009,,3663054,,3587244,,3782272,,3625373,,3879524,,3467162.14,,2994365.52,,3592586.16,
"China, Hong Kong SAR",All,Reexports,Value (USD 1000),USD (1000),45785,,49013,,68196,,98439,,95643,,100085,,134607,,135801,,167956,,216095,,309281,,382339,,594834,,556938,,552481,,492676,,478085,,409844,,525128,,479353,,459512,,381059,,316007,,336208,,489077,,386949,,376772,,379878,,384751,,351592,,345346,,407263,,420881,,399906,,465068,,549408,,784144,,1095385,,992185,,779041,,708610,,0,...,0,...,0,...,0,...,0,...
"China, Macao SAR",All,Exports,Value (USD 1000),USD (1000),6588,,7326,,10970,,11542,,8557,,3714,,5755,,5692,,7620,,7717,,7400,,7776,,6045,,5083,,6309,,6878,,5033,,5963,,4362,,2580,,2245,,2330,,1725,,1878,,2619,,2371,,2350,,1470,,1141,,1153,,1782,,2596,,3218,,7506,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,649,,1061,,2340.38,,834.84,,0,...
"China, Macao SAR",All,Imports,Value (USD 1000),USD (1000),3839,,4338,,5845,,9791,,15027,,6201,,7595,,9268,,9913,,8986,,10508,,13489,,12984,,13515,,18795,,15154,,13549,,15251,,16682,,19373,,18432,,17689,,17253,,13366,,13742,,16805,,22409,,28059,,29046,,34430,,36525,,46277,,55574,,63600,,73853,,88922,,91933,,109318,,134062,,143367,,138494,,149977,,176012,,184434.17,,131572.28,,173175.96,
"China, Macao SAR",All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,387,,97,,483,,1017,,998,,1189,,1502,,1372,,1138,,1150,,1772,,2585,,3202,,3748,,2323,,1849,,2745,,2481,E,3012,,2519,,730,E,454,E,0,...,0,...,0,...,1567.37,
Colombia,All,Exports,Value (USD 1000),USD (1000),20177,,20479,,22676,,27231,,35036,,33170,,32712,,27367,,29956,E,31694,E,36080,E,50050,E,62849,E,86242,,117774,E,171061,,169521,,161209,,259259,,249658,,203859,,218262,,210078,,183907,,191247,,175317,,166458,,160229,,160232,,181180,,165444,,189232,,240585,,209084,,179903,,188791,,201383,,192129,,219141,,167515,,161744,,135535,,149465,,153639.76,,160778.78,,163351.48,
Colombia,All,Imports,Value (USD 1000),USD (1000),22584,,27991,,41098,,63385,,62983,,84249,,84183,,46928,,76697,,43715,,48142,,36182,,48572,,30412,,43556,,52100,,53546,,71925,,95962,,119210,,114551,,111325,,112123,,71789,,75966,,73963,,77855,,81214,,102329,,131853,,144666,,175778,,242106,,230029,,261326,,315989,,372481,,465704,,518093,,438380,,424807,,402517,,477982,,470638.42,,498372.07,,556606.11,
Comoros,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,14,,13,,9,,10,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,95,,492,,94,,155,E,1,E,0,N,0,...,1,,4,,7,,0,...,0,...,0,...,3,,0,...,0,N,0,...,1,,0,...,0,...,0,...,137,,6,,0,...,0,...,248.4,E,0.29,E
Comoros,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,436,,502,,222,,378,,87,,517,,460,E,520,E,600,E,650,E,750,E,730,E,1160,E,915,E,465,,331,,331,,517,,461,,335,,439,,229,,623,,859,,709,,735,,463,,1772,,890,,1192,,539,,1118,,864,,1381,E,1120,E,1990,,1691,,2494,,3302.72,,4385.63,,3931.38,
Congo,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,28,,636,,854,,102,,50,,20,,54,,107,,36,,68,,85,,31,,1,,0,...,20,,8218,,9815,,10006,,10558,,9821,,3309,E,1690,E,2161,E,1362,E,2843,E,4307,E,5140,E,1236,E,3066,E,496,E,457,E,725,E,709,E,831,E,415,E,641,,538,,869,E,5779,,9588.92,,4854,,8127.07,,5865.31,,4490.53,
Congo,All,Imports,Value (USD 1000),USD (1000),4286,,4231,,11134,,13525,,15012,,15651,,17102,,19126,,29572,,31953,,38750,,32171,,24300,,20423,,21993,E,25689,,31509,,34966,,21726,,27048,,34795,,28194,E,19744,E,18717,E,20692,E,24714,E,12306,E,9928,E,18088,E,10804,,16343,E,11886,E,30041,,21580,,17036,,34151,,39483,,65572,,84856,,33184,E,53178,,73627,,67557,,78673.88,,75847.47,,96517.7,
Congo,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,1130,E,3000,E,3000,E,3000,E,5350,E,4800,E,4100,E,2900,E,2600,E,3000,E,3300,E,4900,E,6200,E,7500,E,5700,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
"Congo, Dem. Rep. of the",All,Exports,Value (USD 1000),USD (1000),0,...,0,...,42,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1083,E,1351,E,742,E,618,E,431,E,586,E,334,E,327,E,433,E,446,E,419,E,393,E,402,E,391,E,595,E,720,E,700,E,767,E,787,E,495,E,2.68,,5.91,,128.61,,146.5,,28.73,,762.71,,539.15,
"Congo, Dem. Rep. of the",All,Imports,Value (USD 1000),USD (1000),31363,,29119,,31993,,33000,E,31200,E,45634,,35680,,59395,,32150,,46789,,58510,,54770,,50699,,63803,,40000,E,25032,,38816,,39694,,38512,,47985,,51231,,45827,,51432,,40701,E,26217,,35663,E,38565,E,38708,E,45437,E,54778,E,62475,E,85040,E,93769,E,81007,E,112927,E,144517,E,142410,E,145253,E,156700,E,179816.72,,106992.1,,84650.8,,88183.96,,65633.15,,58223.26,,56302.25,
"Congo, Dem. Rep. of the",All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.35,,0,...,0,...,28.7,,36.7,,6.12,,20.8,
Cook Islands,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,111,,89,,385,,936,,288,,603,E,132,,75,,115,,93,,1183,,2611,E,2030,,2576,,816,,3413,E,4024,E,4632,E,1896,E,1783,E,6504,E,13287,E,17503,E,14028,E,19213,E,20000,E,19892,E,17010.26,E,18374.96,E,18450.22,E
Cook Islands,All,Imports,Value (USD 1000),USD (1000),163,,284,,282,,327,,275,,397,,230,E,354,E,230,E,225,E,140,E,250,E,197,E,280,E,446,,589,,620,E,585,E,620,E,438,E,385,E,337,E,543,,551,,323,E,592,,488,,1119,,745,,1015,,997,,1115,,861,E,760,E,879,E,675,E,1020,E,1127,E,1690,E,1281,E,1258,E,1620,E,1544.05,E,1756.45,E,827.64,E,1170.98,E
Costa Rica,All,Exports,Value (USD 1000),USD (1000),5203,,5776,,7257,,11347,,9246,,7469,,6738,,12276,E,17648,,28877,,33759,,35121,,51493,,67439,,61270,,62583,,74855,,93732,,104876,,122547,,216290,,251943,,254612,,148795,,117891,,133749,,138503,,133571,,116433,,122224,,105977,,107913,,127860,,116874,,106679,,132369,,182345,,157152,,145878,,139069,,118207,,131442,,134888,,125281.56,,110605.89,,127560.66,
Costa Rica,All,Imports,Value (USD 1000),USD (1000),946,,1546,,1462,,2636,,4693,,1243,,908,,2931,,5342,,5211,,4341,,8538,,9511,,11846,,15033,,12941,,14427,,14069,,23986,,22361,,27522,,48228,,37274,,25445,,19732,,23177,,32169,,28271,,31927,,31642,,39926,,45185,,61199,,54902,,49490,,73566,,87901,,95121,,134583,,142620,,126188,,151314,,140672,,127457.26,,123583.61,,115274.48,
Croatia,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,55527,,49358,,50484,,44749,,49346,,57280,,43534,,35232,,44166,,64138,,80068,,115153,,103999,,97331,,159938,,153249,,150538,,165154,,136519,,179304,,156299,,153877,,187643,,196005,,196954,,210698,,239540,,235927.76,,262668,,326040.07,
Croatia,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,21380,,23405,,25427,,33438,,37636,,43921,,40716,,35376,,39103,,70902,,90614,,94597,,83231,,106177,,115147,,129178,,144850,,109883,,106771,,126641,,121649,,114046,,145756,,143162,,151057,,172569,,196119,,202980.18,,168652.12,,237256.79,
Cuba,All,Exports,Value (USD 1000),USD (1000),85493,,79684,,109428,,131667,,123839,,121332,,115918,,125261,,101686,,127309,,146317,,141670,,146348,,129330,,101101,,129792,,110562,,73332,,103359,,126717,,130334,,97643,,98012,,97648,,88116,,80110,,93121,,65443,,89221,,76868,,69471,,87739,,79837,,45695,,59658,,66716,E,48562,E,44845,E,42810,E,53729,E,69762,E,98667,E,79974,E,76129.66,E,54140.89,E,76277.04,E
Cuba,All,Imports,Value (USD 1000),USD (1000),44448,,44001,,59650,,52562,,81168,,86068,,47788,,57149,,30499,,61719,,55479,,51846,,60697,,43180,,36486,,15361,,11844,,18921,,18672,,27317,,21951,,16692,,23985,,32822,,43809,,38641,,29403,,36281,,51723,,54175,,39755,,53878,,67503,,43643,,26399,,31869,E,30808,E,28666,E,33373,E,41575,E,42841,E,37978,E,40842,E,45074.43,E,17805.61,E,16137.88,E
Cuba,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,532,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Curaçao,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,19679,E,33631,E,34839,E,30087,E,24606,E,34035,E,39068,E,36110,E,25927.42,E,20222.89,E,18118.59,E
